house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
145,boland-winelands,3.5,4,248,2018-03-06 11:53:40,FALSE,Digteby Estate,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-digteby-estate/st1364338,401,2,house,4695000
146,boland-winelands,3,3,353,2018-08-12 13:45:41,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1385016,774,2,apartment,7200000
147,boland-winelands,5,4,350,2016-08-25 10:37:05,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-franschhoek/fwi1282090,531,2,house,7462385
148,boland-winelands,2,3,,2018-07-27 11:58:16,FALSE,Bergzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bergzicht/1ms1389625,754,2,apartment,1820000
149,northern-suburbs,2,3,,2018-08-07 14:28:26,FALSE,Newlands,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-newlands-cape-town/kw1375573,341,,house,5700000
150,southern-peninsula,2,2,,2018-07-31 15:26:04,TRUE,Muizenberg,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-muizenberg/fh1390247,142,1,house,1390000
151,boland-winelands,4,5,300,2018-04-12 10:59:26,FALSE,Paarl,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-paarl/tk1370571,693,,house,4750000
152,boland-winelands,3,4,,2018-11-11 13:21:31,FALSE,McGregor,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-mcgregor/mg1407749,2016,1,house,3550000
153,boland-winelands,3,4,,2017-03-30 16:57:41,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-riebeek-west/rv1313499,2548,,house,3900000
154,boland-winelands,2,3,180,2018-05-04 16:07:02,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1374262,942,,house,2950000
155,boland-winelands,5,4,335,2017-06-19 14:48:04,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-val-de-vie/tk1325063,935,2,apartment,7090000
156,southern-suburbs,2,3,,2018-10-18 12:28:49,TRUE,Pinelands,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-pinelands-cape-town/kw1404013,275,1,house,2600000
157,southern-suburbs,3,5,260,2017-12-04 09:29:09,FALSE,Silvertree Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-silvertree-estate/kw1351618,588,2,house,6900000
158,boland-winelands,3,4,420,2018-02-23 14:04:08,FALSE,Nuwe Uitsig,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-nuwe-uitsig/wel1362700,925,3,house,3745000
159,boland-winelands,2,3,224,2018-10-04 16:18:52,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl-north/tk1401534,513,2,house,1995000
160,southern-suburbs,1,1,46,2018-05-14 10:03:45,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1371548,,,apartment,1995000
161,southern-suburbs,1,3,,2018-04-04 10:25:11,FALSE,Rosebank,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-rosebank-cape-town/kw1369196,230,,house,2800000
162,boland-winelands,4,4,350,2016-08-25 10:17:17,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-franschhoek/fwi1282092,513,2,apartment,7431000
163,southern-peninsula,3,3,,2018-09-06 15:16:47,FALSE,Fish Hoek Central,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fish-hoek-central/fh1397350,702,2,house,2295000
164,boland-winelands,3,3,,2017-11-29 17:01:51,FALSE,Worlds View,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-worlds-view-somerset-west/sw1351143,1351,2,house,4600000
165,boland-winelands,4.5,4,422,2017-09-27 09:56:53,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-wellington-central/wel1338395,1750,3,house,5450000
166,northern-suburbs,2,3,160,2018-11-06 12:28:10,TRUE,Rondebosch East,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-rondebosch-east/kw1403393,496,3,house,3095000
167,boland-winelands,2,3,235,2017-12-07 11:32:11,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1352217,576,2,apartment,2495000
168,atlantic-seaboard,2,2,106,2018-06-21 10:46:30,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1383294,,1,apartment,4195000
169,southern-suburbs,3,4,,2018-07-30 13:23:08,FALSE,Claremont Upper,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-claremont-upper/kw1389476,705,,house,4500000
170,boland-winelands,2,3,157,2018-04-20 15:43:11,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1370769,351,2,apartment,2750000
171,southern-peninsula,2,3,265,2017-05-11 15:52:00,FALSE,Seaforth,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-seaforth/sim1319242,639,1,house,4500000
172,city-bowl,1,,47,2018-06-12 09:47:57,FALSE,Tamboerskloof,https://www.pamgolding.co.za/property-details/apartment-for-sale-tamboerskloof/cb1381364,,1,apartment,2150000
173,boland-winelands,2,3,260,2018-09-21 15:10:53,TRUE,Montclair,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-montclair-somerset-west/sw1399507,1286,,house,3995000
174,boland-winelands,2,3,140,2018-07-16 16:44:09,FALSE,Tafelzicht,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-tafelzicht/1ms1387579,397,1,house,1469900
175,boland-winelands,2,3,224,2018-10-04 16:18:52,FALSE,Paarl North,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl-north/tk1401534,513,2,apartment,1995000
176,boland-winelands,3,3,,2016-10-27 11:02:48,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1291606,764,2,house,3300000
177,city-bowl,2,2,165,2018-06-27 16:01:51,FALSE,Cape Town Central,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-cape-town-central/cb1384531,,,apartment,3950000
178,boland-winelands,2,3,175,2018-08-14 08:39:39,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1393029,340,1,apartment,1650000
179,atlantic-seaboard,1,1,64,2016-12-22 09:54:53,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1298852,,,apartment,2950000
180,atlantic-seaboard,2.5,3,149,2018-05-17 11:44:51,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-sea-point/as1374966,135,,house,4995000
181,boland-winelands,4,5,,2018-04-05 12:54:42,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-riebeek-kasteel/rv1369502,2075,,house,3400000
182,boland-winelands,2,3,180,2018-07-15 21:32:29,FALSE,Heldervue,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-heldervue/sw1337694,1000,1,house,2790000
183,boland-winelands,1,4,312,2018-06-26 10:16:22,FALSE,Franschhoek,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-franschhoek/fwi1384146,1045,,house,4990000
184,atlantic-seaboard,1,2,83,2017-09-08 11:04:07,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1337806,,,apartment,4343000
185,boland-winelands,3,4,550,2017-05-23 15:02:08,FALSE,Sir Lowrys Pass,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-sir-lowrys-pass/sw1321115,8603,2,apartment,6500000
186,boland-winelands,5,5,332,2018-10-05 09:15:53,FALSE,Fairhaven Country Estate,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-fairhaven-country-estate/sw1401168,652,2,apartment,5100000
187,city-bowl,4,5,209,2018-08-09 10:50:06,FALSE,Woodstock,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-woodstock/kw1392531,258,2,house,2950000
188,southern-suburbs,1,1,71,2018-09-13 14:12:21,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1398467,,,apartment,3600000
189,boland-winelands,3,4,190,2018-01-25 09:29:37,FALSE,Strand North,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-strand-north/sw1357307,496,2,house,1980000
190,southern-suburbs,2,3,,2018-07-26 11:40:01,FALSE,Claremont,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-claremont-cape-town/kw1389395,587,,house,4500000
191,boland-winelands,2,3,374,2018-07-30 16:20:40,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1389182,694,2,apartment,4900000
192,southern-suburbs,1,1,75,2017-02-21 15:11:57,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1307316,,,apartment,3500000
193,boland-winelands,1.5,3,174,2018-08-22 17:45:22,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1394769,616,1,apartment,1650000
194,northern-suburbs,2,3,,2018-08-01 16:11:42,FALSE,Bishopscourt Village,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-bishopscourt-village/kw1390651,459,2,house,7200000
195,city-bowl,2,2,189,2018-09-20 12:45:18,FALSE,Gardens,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-gardens/cb1398882,,,apartment,5000000
196,boland-winelands,2,3,152,2018-10-18 09:31:16,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1403710,579,,apartment,1595000
197,boland-winelands,4.5,4,397,2017-09-27 10:02:07,FALSE,Wellington Central,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-wellington-central/wel1336963,1770,3,house,5150000
198,atlantic-seaboard,2,1,74,2018-06-05 10:14:56,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-sea-point/as1379596,,,apartment,3100000
199,boland-winelands,2,2,,2018-09-07 12:11:43,FALSE,Strand Central,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-strand-central/sw1397484,180,1,house,1750000
200,southern-suburbs,3,3,127,2017-08-17 11:35:42,FALSE,Penlyn Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-penlyn-estate/1ah1334343,254,,house,2600000
201,boland-winelands,2,3,192,2018-11-15 14:10:25,FALSE,Val de Vie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-val-de-vie/tk1408593,420,2,house,4550000
202,southern-peninsula,2,4,,2018-03-29 13:14:51,TRUE,Marina Da Gama,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-marina-da-gama/fh1368786,560,2,house,3400000
203,boland-winelands,2.5,3,,2018-09-25 16:51:18,FALSE,Worlds View,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-worlds-view-somerset-west/sw1400120,415,3,house,3200000
204,southern-suburbs,2,4,,2018-09-17 13:19:03,FALSE,Ottery,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-ottery/1ot1398938,473,,house,2100000
205,atlantic-seaboard,2,2,155,2018-03-12 14:19:18,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1365658,,,apartment,6250000
206,southern-suburbs,2,2,93,2018-06-05 10:54:25,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-mouille-point/as1379617,,,apartment,7495000
207,city-bowl,1,1,49,2018-06-29 11:32:53,FALSE,Gardens,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-gardens/cb1384888,,,apartment,2495000
208,city-bowl,1,1,54,2018-05-10 15:32:34,FALSE,Foreshore,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-foreshore/as1375326,,,apartment,4295000
209,southern-suburbs,1,2,78,2018-02-16 13:11:34,FALSE,Beach Estate,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-beach-estate/1hg1360999,,,apartment,2295000
210,atlantic-seaboard,1,2,83,2017-10-17 13:23:58,FALSE,Green Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-green-point-cape-town/as1343953,,,apartment,5500000
211,boland-winelands,1,3,236,2018-10-16 16:07:48,FALSE,Paarl,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-paarl/tk1389400,685,2,apartment,2380000
212,boland-winelands,3.5,3,270,2017-12-01 13:46:10,FALSE,Rome Glen,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-rome-glen/sw1351481,1162,2,apartment,3900000
213,boland-winelands,3,3,,2018-02-07 11:58:21,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1359496,1878,2,apartment,3595000
214,boland-winelands,3,3,199,2018-04-12 15:11:54,FALSE,Pearl Valley at Val de Vie,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-pearl-valley-at-val-de-vie/tk1370692,199,,apartment,4300000
215,southern-peninsula,4,4,275,2018-08-15 13:13:01,FALSE,Simons Town,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-simons-town/fh1393490,483,2,house,5300000
216,atlantic-seaboard,1,1,63,2018-08-20 15:42:13,FALSE,Green Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-green-point-cape-town/as1394436,,,apartment,4150000
217,boland-winelands,4.5,5,500,2016-11-22 16:34:11,FALSE,Mountainside,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-mountainside/sw1295619,1347,4,apartment,4800000
218,southern-peninsula,2,3,110,2018-11-02 17:14:05,FALSE,Glencairn Heights,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-glencairn-heights/fh1406632,485,1,house,1999000
219,boland-winelands,2.5,4,,2018-08-30 09:41:08,FALSE,Riebeek West,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-riebeek-west/rv1396094,1283,2,house,2750000
220,southern-peninsula,2,2,277,2018-04-11 12:02:15,FALSE,Fish Hoek,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-fish-hoek/fh1370361,860,2,house,4150000
221,southern-suburbs,2,4,160,2018-06-07 22:33:24,FALSE,Ottery,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-ottery/1ot1380565,492,1,house,1895000
222,boland-winelands,2,3,175,2018-08-14 08:39:39,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1393029,340,1,house,1650000
223,boland-winelands,2,2,,2018-07-27 12:51:16,FALSE,Dalsig,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-dalsig-malmesbury/1ms1389657,383,1,apartment,1495000
224,southern-peninsula,2,3,114,2018-10-11 12:19:37,FALSE,Fish Hoek,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-fish-hoek/fh1401149,,1,apartment,1950000
225,boland-winelands,4,5,540,2018-02-22 15:49:04,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/5-bedroom-house-for-sale-la-sandra/sw1362553,1230,4,apartment,7500000
226,boland-winelands,4,6,,2018-11-15 16:12:51,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/6-bedroom-house-for-sale-riebeek-kasteel/rv1408627,11000,2,house,6990000
227,boland-winelands,2,3,225,2015-01-09 11:31:28,FALSE,Fernwood,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fernwood-somerset-west/1kc1204052,519,,apartment,2850000
228,atlantic-seaboard,1,1,87,2018-06-11 13:59:45,FALSE,Beach Estate,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-beach-estate/hob1381192,,,apartment,1750000
229,boland-winelands,7,9,,2015-07-11 13:01:40,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/9-bedroom-house-for-sale-riebeek-kasteel/rv1228105,2105,,apartment,4850000
230,southern-suburbs,2,4,142,2018-10-15 09:48:01,FALSE,Observatory,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-observatory-cape-town/kw1402505,227,,house,3295000
231,southern-suburbs,2,2,71,2018-11-12 11:52:57,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1407841,,,apartment,3350000
232,boland-winelands,2,2,,2018-04-18 20:29:09,FALSE,Paarl South,https://www.pamgolding.co.za/property-details/2-bedroom-house-for-sale-paarl-south/tk1371706,165,1,apartment,1995000
233,boland-winelands,3,4,250,2018-01-25 22:14:50,FALSE,Robertson,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-robertson/rob1357542,754,,apartment,2600000
234,southern-suburbs,2,4,,2018-10-17 09:39:47,FALSE,Harfield Village,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-harfield-village/kw1403651,289,,house,3400000
235,southern-suburbs,1,1,75,2018-05-24 12:46:35,FALSE,Mouille Point,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-mouille-point/as1377657,,,apartment,3450000
236,southern-suburbs,2,3,179,2018-10-15 11:31:51,FALSE,Three Anchor Bay,https://www.pamgolding.co.za/property-details/3-bedroom-apartment-for-sale-three-anchor-bay/as1403255,,1,apartment,6800000
237,southern-peninsula,2,3,,2018-07-11 16:03:50,FALSE,Fish Hoek,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-fish-hoek/fh1386790,495,2,house,2350000
238,boland-winelands,4,4,320,2018-04-06 11:02:07,FALSE,Pearl Valley at Val de Vie,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-pearl-valley-at-val-de-vie/tk1369679,670,2,house,6495000
239,atlantic-seaboard,1.5,2,83,2018-04-20 11:46:35,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1368470,,1,apartment,3995000
240,boland-winelands,2,4,280,2018-08-21 15:23:32,FALSE,Nuwe Uitsig,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-nuwe-uitsig/wel1394601,713,2,apartment,2990000
241,southern-peninsula,1,1,31,2018-10-08 16:19:09,FALSE,Muizenberg,https://www.pamgolding.co.za/property-details/1-bedroom-apartment-for-sale-muizenberg/fh1400828,,,apartment,625000
242,boland-winelands,3,3,,2017-11-10 15:53:19,FALSE,Riebeek Kasteel,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-riebeek-kasteel/rv1348211,1467,,house,4900000
243,boland-winelands,3,3,230,2018-08-31 15:10:39,FALSE,Robertson,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-robertson/rob1396446,991,1,apartment,2450000
244,southern-suburbs,3.5,4,320,2018-06-25 20:19:50,FALSE,Plumstead,https://www.pamgolding.co.za/property-details/4-bedroom-house-for-sale-plumstead/kw1384114,986,,house,3850000
245,boland-winelands,2,3,210,2018-08-27 08:19:36,FALSE,Silwerstrand Golf and River Estate,https://www.pamgolding.co.za/property-details/3-bedroom-house-for-sale-silwerstrand-golf-and-river-estate/rob1395194,488,1,apartment,2995000
246,southern-suburbs,1,2,91,2018-08-10 13:16:03,FALSE,Sea Point,https://www.pamgolding.co.za/property-details/2-bedroom-apartment-for-sale-sea-point/as1392629,,,apartment,2590000
